Start Time: 2024-12-29 14:42:44.415212 | End Time: 2024-12-29 14:42:44.415217 | Operation: backup | Status Code: Success | Message: File IEEE_Template.docx successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\fatih\IEEE_Template.docx. | Status: Success | User: fatih | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\fatih\IEEE_Template.docx | Data Size: 29511 bytes
Start Time: 2024-12-29 14:42:48.343842 | End Time: 2024-12-29 14:42:48.343849 | Operation: backup | Status Code: Success | Message: File daasdasd.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\fatih\daasdasd.txt. | Status: Success | User: fatih | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\fatih\daasdasd.txt | Data Size: 0 bytes
Start Time: 2024-12-29 14:42:52.800676 | End Time: 2024-12-29 14:42:52.800681 | Operation: backup | Status Code: Success | Message: File SQL Homework.pdf successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\fatih\SQL Homework.pdf. | Status: Success | User: fatih | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\fatih\SQL Homework.pdf | Data Size: 26026 bytes
Start Time: 2024-12-29 14:42:58.598772 | End Time: 2024-12-29 14:42:58.598776 | Operation: backup | Status Code: Success | Message: File Module-Unit-Testing.docx successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\fatih\Module-Unit-Testing.docx. | Status: Success | User: fatih | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\fatih\Module-Unit-Testing.docx | Data Size: 51588 bytes
Start Time: 2024-12-29 14:45:30.230763 | End Time: 2024-12-29 14:45:30.230770 | Operation: backup | Status Code: Success | Message: File IEEE_Template.docx successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\bö\IEEE_Template.docx. | Status: Success | User: bö | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\bö\IEEE_Template.docx | Data Size: 29511 bytes
Start Time: 2024-12-29 14:45:34.199023 | End Time: 2024-12-29 14:45:34.199028 | Operation: backup | Status Code: Success | Message: File abc.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\bö\abc.txt. | Status: Success | User: bö | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\bö\abc.txt | Data Size: 0 bytes
Start Time: 2024-12-29 14:45:38.351902 | End Time: 2024-12-29 14:45:38.351915 | Operation: backup | Status Code: Success | Message: File daasdasd.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\bö\daasdasd.txt. | Status: Success | User: bö | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\bö\daasdasd.txt | Data Size: 0 bytes
Start Time: 2024-12-29 14:45:42.285488 | End Time: 2024-12-29 14:45:42.285493 | Operation: backup | Status Code: Success | Message: File asdf.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\bö\asdf.txt. | Status: Success | User: bö | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\bö\asdf.txt | Data Size: 0 bytes
Start Time: 2024-12-29 14:47:45.562835 | End Time: 2024-12-29 14:47:45.562840 | Operation: backup | Status Code: Success | Message: File IEEE_Template.docx successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\fatih\IEEE_Template.docx. | Status: Success | User: fatih | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\fatih\IEEE_Template.docx | Data Size: 29511 bytes
Start Time: 2024-12-29 14:47:49.155435 | End Time: 2024-12-29 14:47:49.155444 | Operation: backup | Status Code: Success | Message: File daasdasd.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\fatih\daasdasd.txt. | Status: Success | User: fatih | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\fatih\daasdasd.txt | Data Size: 0 bytes
Start Time: 2024-12-29 14:47:54.065667 | End Time: 2024-12-29 14:47:54.065673 | Operation: backup | Status Code: Success | Message: File abc.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\fatih\abc.txt. | Status: Success | User: fatih | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\fatih\abc.txt | Data Size: 0 bytes
Start Time: 2024-12-29 14:47:57.977023 | End Time: 2024-12-29 14:47:57.977027 | Operation: backup | Status Code: Success | Message: File asdf.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\fatih\asdf.txt. | Status: Success | User: fatih | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\fatih\asdf.txt | Data Size: 0 bytes
Start Time: 2024-12-29 14:49:17.368742 | End Time: 2024-12-29 14:49:17.368748 | Operation: backup | Status Code: Success | Message: File IEEE_Template (1).docx successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\fatih\IEEE_Template (1).docx. | Status: Success | User: fatih | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\fatih\IEEE_Template (1).docx | Data Size: 29511 bytes
Start Time: 2024-12-29 14:49:21.324789 | End Time: 2024-12-29 14:49:21.324794 | Operation: backup | Status Code: Success | Message: File abc.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\fatih\abc.txt. | Status: Success | User: fatih | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\fatih\abc.txt | Data Size: 0 bytes
Start Time: 2024-12-29 14:49:25.723044 | End Time: 2024-12-29 14:49:25.723049 | Operation: backup | Status Code: Success | Message: File asdf.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\fatih\asdf.txt. | Status: Success | User: fatih | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\fatih\asdf.txt | Data Size: 0 bytes
Start Time: 2024-12-29 14:49:53.375288 | End Time: 2024-12-29 14:49:53.375294 | Operation: backup | Status Code: Success | Message: File SQL Homework.pdf successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\fatih\SQL Homework.pdf. | Status: Success | User: fatih | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\fatih\SQL Homework.pdf | Data Size: 26026 bytes
Start Time: 2024-12-29 14:55:45.067532 | End Time: 2024-12-29 14:55:45.067539 | Operation: backup | Status Code: Success | Message: File abc.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\bö\abc.txt. | Status: Success | User: bö | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\bö\abc.txt | Data Size: 0 bytes
Start Time: 2024-12-29 14:55:49.361415 | End Time: 2024-12-29 14:55:49.361422 | Operation: backup | Status Code: Success | Message: File daasdasd.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\bö\daasdasd.txt. | Status: Success | User: bö | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\bö\daasdasd.txt | Data Size: 0 bytes
Start Time: 2024-12-29 14:55:53.536086 | End Time: 2024-12-29 14:55:53.536368 | Operation: backup | Status Code: Success | Message: File asdf.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\bö\asdf.txt. | Status: Success | User: bö | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\bö\asdf.txt | Data Size: 0 bytes
Start Time: 2024-12-29 14:55:56.783318 | End Time: 2024-12-29 14:55:56.783322 | Operation: backup | Status Code: Success | Message: File IEEE_Template.docx successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\bö\IEEE_Template.docx. | Status: Success | User: bö | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\bö\IEEE_Template.docx | Data Size: 29511 bytes
Start Time: 2024-12-29 15:03:11.842469 | End Time: 2024-12-29 15:03:11.842474 | Operation: backup | Status Code: Success | Message: File IEEE_Template.docx successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\bö\IEEE_Template.docx. | Status: Success | User: bö | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\bö\IEEE_Template.docx | Data Size: 29511 bytes
Start Time: 2024-12-29 15:03:21.145914 | End Time: 2024-12-29 15:03:21.145918 | Operation: backup | Status Code: Success | Message: File daasdasd.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\bö\daasdasd.txt. | Status: Success | User: bö | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\bö\daasdasd.txt | Data Size: 0 bytes
Start Time: 2024-12-29 15:03:25.500943 | End Time: 2024-12-29 15:03:25.500951 | Operation: backup | Status Code: Success | Message: File abc.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\bö\abc.txt. | Status: Success | User: bö | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\bö\abc.txt | Data Size: 0 bytes
Start Time: 2024-12-29 15:03:36.675672 | End Time: 2024-12-29 15:03:36.675678 | Operation: backup | Status Code: Success | Message: File sss.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\bö\sss.txt. | Status: Success | User: bö | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\bö\sss.txt | Data Size: 0 bytes
Start Time: 2024-12-29 15:44:02.369888 | End Time: 2024-12-29 15:44:02.369894 | Operation: backup | Status Code: Success | Message: File IEEE_Template.docx successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\bö\IEEE_Template.docx. | Status: Success | User: bö | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\bö\IEEE_Template.docx | Data Size: 29511 bytes
Start Time: 2024-12-29 15:44:06.182599 | End Time: 2024-12-29 15:44:06.182604 | Operation: backup | Status Code: Success | Message: File abc.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\bö\abc.txt. | Status: Success | User: bö | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\bö\abc.txt | Data Size: 0 bytes
Start Time: 2024-12-29 15:44:10.575543 | End Time: 2024-12-29 15:44:10.575550 | Operation: backup | Status Code: Success | Message: File daasdasd.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\bö\daasdasd.txt. | Status: Success | User: bö | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\bö\daasdasd.txt | Data Size: 0 bytes
Start Time: 2024-12-29 15:44:14.516730 | End Time: 2024-12-29 15:44:14.516736 | Operation: backup | Status Code: Success | Message: File asdf.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\bö\asdf.txt. | Status: Success | User: bö | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\bö\asdf.txt | Data Size: 0 bytes
Start Time: 2024-12-29 15:54:28.088351 | End Time: 2024-12-29 15:54:28.088357 | Operation: backup | Status Code: Success | Message: File IEEE_Template.docx successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\l\IEEE_Template.docx. | Status: Success | User: l | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\l\IEEE_Template.docx | Data Size: 29511 bytes
Start Time: 2024-12-29 15:54:32.555906 | End Time: 2024-12-29 15:54:32.555911 | Operation: backup | Status Code: Success | Message: File asdf.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\l\asdf.txt. | Status: Success | User: l | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\l\asdf.txt | Data Size: 0 bytes
Start Time: 2024-12-29 15:54:36.394193 | End Time: 2024-12-29 15:54:36.394198 | Operation: backup | Status Code: Success | Message: File daasdasd.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\l\daasdasd.txt. | Status: Success | User: l | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\l\daasdasd.txt | Data Size: 0 bytes
Start Time: 2024-12-29 15:54:40.200450 | End Time: 2024-12-29 15:54:40.200455 | Operation: backup | Status Code: Success | Message: File abc.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\l\abc.txt. | Status: Success | User: l | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\l\abc.txt | Data Size: 0 bytes
Start Time: 2024-12-29 15:59:03.727897 | End Time: 2024-12-29 15:59:03.727905 | Operation: backup | Status Code: Success | Message: File IEEE_Template (1).docx successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\l\IEEE_Template (1).docx. | Status: Success | User: l | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\l\IEEE_Template (1).docx | Data Size: 29511 bytes
Start Time: 2024-12-29 15:59:07.426434 | End Time: 2024-12-29 15:59:07.426438 | Operation: backup | Status Code: Success | Message: File daasdasd.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\l\daasdasd.txt. | Status: Success | User: l | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\l\daasdasd.txt | Data Size: 0 bytes
Start Time: 2024-12-29 15:59:11.097332 | End Time: 2024-12-29 15:59:11.097340 | Operation: backup | Status Code: Success | Message: File abc.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\l\abc.txt. | Status: Success | User: l | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\l\abc.txt | Data Size: 0 bytes
Start Time: 2024-12-29 15:59:15.759654 | End Time: 2024-12-29 15:59:15.759658 | Operation: backup | Status Code: Success | Message: File sss.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\l\sss.txt. | Status: Success | User: l | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\l\sss.txt | Data Size: 0 bytes
Start Time: 2024-12-29 16:01:27.240661 | End Time: 2024-12-29 16:01:27.240665 | Operation: backup | Status Code: Success | Message: File abc.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\bö\abc.txt. | Status: Success | User: bö | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\bö\abc.txt | Data Size: 0 bytes
Start Time: 2024-12-29 16:01:34.272684 | End Time: 2024-12-29 16:01:34.272691 | Operation: backup | Status Code: Success | Message: File asdf.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\bö\asdf.txt. | Status: Success | User: bö | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\bö\asdf.txt | Data Size: 0 bytes
Start Time: 2024-12-29 16:01:37.866451 | End Time: 2024-12-29 16:01:37.866458 | Operation: backup | Status Code: Success | Message: File IEEE_Template.docx successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\bö\IEEE_Template.docx. | Status: Success | User: bö | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\bö\IEEE_Template.docx | Data Size: 29511 bytes
Start Time: 2024-12-29 16:01:41.220231 | End Time: 2024-12-29 16:01:41.220239 | Operation: backup | Status Code: Success | Message: File IEEE_Template (1).docx successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\bö\IEEE_Template (1).docx. | Status: Success | User: bö | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\bö\IEEE_Template (1).docx | Data Size: 29511 bytes
Start Time: 2024-12-29 16:05:11.585307 | End Time: 2024-12-29 16:05:11.585312 | Operation: backup | Status Code: Success | Message: File daasdasd.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\fatih\daasdasd.txt. | Status: Success | User: fatih | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\fatih\daasdasd.txt | Data Size: 0 bytes
Start Time: 2024-12-29 16:05:17.035884 | End Time: 2024-12-29 16:05:17.035894 | Operation: backup | Status Code: Success | Message: File YAZILIM GELİŞTİRME I - PROJE II.pdf successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\fatih\YAZILIM GELİŞTİRME I - PROJE II.pdf. | Status: Success | User: fatih | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\fatih\YAZILIM GELİŞTİRME I - PROJE II.pdf | Data Size: 85867 bytes
Start Time: 2024-12-29 16:05:24.202682 | End Time: 2024-12-29 16:05:24.202686 | Operation: backup | Status Code: Success | Message: File uygulama raporu dyt.docx successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\fatih\uygulama raporu dyt.docx. | Status: Success | User: fatih | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\fatih\uygulama raporu dyt.docx | Data Size: 20641 bytes
Start Time: 2024-12-29 16:05:29.268714 | End Time: 2024-12-29 16:05:29.268721 | Operation: backup | Status Code: Success | Message: File Position_Salaries.csv successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\fatih\Position_Salaries.csv. | Status: Success | User: fatih | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\fatih\Position_Salaries.csv | Data Size: 246 bytes
Start Time: 2024-12-31 17:18:56.998293 | End Time: 2024-12-31 17:18:56.998299 | Operation: backup | Status Code: Success | Message: File Proje Raporu.docx successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\fatih\Proje Raporu.docx. | Status: Success | User: fatih | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\fatih\Proje Raporu.docx | Data Size: 45452 bytes
Start Time: 2024-12-31 21:12:25.057515 | End Time: 2024-12-31 21:12:25.057518 | Operation: backup | Status Code: Success | Message: File SQL Homework.pdf successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\fatih\SQL Homework.pdf. | Status: Success | User: fatih | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\fatih\SQL Homework.pdf | Data Size: 26026 bytes
Start Time: 2024-12-31 21:13:50.044271 | End Time: 2024-12-31 21:13:50.044274 | Operation: backup | Status Code: Success | Message: File 20240705_d7a1c_2024-2025-akademik-takvim-senato-1-fcb.pdf successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\fatih\20240705_d7a1c_2024-2025-akademik-takvim-senato-1-fcb.pdf. | Status: Success | User: fatih | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\fatih\20240705_d7a1c_2024-2025-akademik-takvim-senato-1-fcb.pdf | Data Size: 829122 bytes
Start Time: 2024-12-31 21:26:52.625031 | End Time: 2024-12-31 21:26:52.625040 | Operation: backup | Status Code: Success | Message: File proje_rapor.pdf successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\w\proje_rapor.pdf. | Status: Success | User: w | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\w\proje_rapor.pdf | Data Size: 176364 bytes
Start Time: 2024-12-31 21:29:03.838267 | End Time: 2024-12-31 21:29:03.838271 | Operation: backup | Status Code: Success | Message: File SQL Homework.pdf successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\w\SQL Homework.pdf. | Status: Success | User: w | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\w\SQL Homework.pdf | Data Size: 26026 bytes
Start Time: 2025-01-02 00:10:08.793150 | End Time: 2025-01-02 00:10:08.793154 | Operation: backup | Status Code: Success | Message: File Proje Raporu.docx successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\yu\Proje Raporu.docx. | Status: Success | User: yu | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\yu\Proje Raporu.docx | Data Size: 45452 bytes
Start Time: 2025-01-02 01:46:03.336760 | End Time: 2025-01-02 01:46:03.336767 | Operation: backup | Status Code: Success | Message: File proje_rapor.pdf successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\yu\proje_rapor.pdf. | Status: Success | User: yu | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\yu\proje_rapor.pdf | Data Size: 176364 bytes
Start Time: 2025-01-02 02:10:48.211095 | End Time: 2025-01-02 02:10:48.211102 | Operation: backup | Status Code: Success | Message: File Proje Raporu.docx successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\z\Proje Raporu.docx. | Status: Success | User: z | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\z\Proje Raporu.docx | Data Size: 45452 bytes
Start Time: 2025-01-02 13:44:43.404641 | End Time: 2025-01-02 13:44:43.404646 | Operation: backup | Status Code: Success | Message: File sss.txt successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\kl\sss.txt. | Status: Success | User: kl | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\kl\sss.txt | Data Size: 10 bytes
Start Time: 2025-01-02 14:54:44.413509 | End Time: 2025-01-02 14:54:44.413515 | Operation: backup | Status Code: Success | Message: File Proje Raporu.docx successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\izzet\Proje Raporu.docx. | Status: Success | User: izzet | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\izzet\Proje Raporu.docx | Data Size: 45452 bytes
Start Time: 2025-01-02 15:01:43.026925 | End Time: 2025-01-02 15:01:43.026930 | Operation: backup | Status Code: Success | Message: File Proje Raporu.docx successfully backed up to C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YedeklenmişDosyalar\kemal\Proje Raporu.docx. | Status: Success | User: kemal | Source Path: C:\\Users\\İzzet\\Desktop\\FileBackupSystem\\Dosyalar\\YüklüDosyalar\kemal\Proje Raporu.docx | Data Size: 45452 bytes
